timestamp,zone_id,temperature,gas_level,vibration,pressure,noise_level,machine_status,risk_label
2026-06-28 16:58:14.664903,Zone-A,35.48,38.77,2.43,5.86,87.51,Running,Low
2026-06-28 17:03:14.664903,Assembly Point,23.62,36.78,3.84,4.62,54.24,Running,Low
2026-06-28 17:08:14.664903,Furnace Area,45.19,5.0,5.62,5.21,82.51,Running,Low
2026-06-28 17:13:14.664903,Zone-C,33.95,29.39,3.74,6.6,84.18,Running,Low
2026-06-28 17:18:14.664903,Zone-C,38.6,27.29,4.86,6.66,58.84,Running,Low
2026-06-28 17:23:14.664903,Zone-B,32.41,34.91,0.5,6.72,77.0,Warning,Low
2026-06-28 17:28:14.664903,Chemical Storage,41.73,43.25,0.5,9.17,78.33,Running,Low
2026-06-28 17:33:14.664903,Zone-C,36.87,40.94,4.33,5.61,77.74,Running,Low
2026-06-28 17:38:14.664903,Assembly Point,31.55,5.0,0.5,4.58,62.85,Running,Low
2026-06-28 17:43:14.664903,Zone-B,25.63,24.88,2.73,4.13,84.06,Warning,Low
2026-06-28 17:48:14.664903,Zone-B,35.02,6.05,4.27,3.29,76.61,Warning,Low
2026-06-28 17:53:14.664903,Zone-B,40.2,26.1,2.85,5.04,81.04,Warning,Medium
2026-06-28 17:58:14.664903,Zone-B,29.41,,4.48,5.23,69.59,Warning,Low
2026-06-28 18:03:14.664903,Zone-B,37.45,65.32,2.57,5.6,69.78,Warning,Low
2026-06-28 18:08:14.664903,Zone-A,35.03,74.56,3.13,,,Running,High
2026-06-28 18:13:14.664903,Zone-C,31.36,9.88,3.95,5.52,87.07,Running,Low
2026-06-28 18:18:14.664903,Zone-C,29.72,26.0,4.24,7.99,78.18,Running,Low
2026-06-28 18:23:14.664903,Furnace Area,66.46,17.17,4.92,3.57,89.65,Running,Medium
2026-06-28 18:28:14.664903,Chemical Storage,39.52,62.63,2.67,5.05,66.17,Running,Medium
2026-06-28 18:33:14.664903,Furnace Area,45.32,38.32,4.71,6.22,88.82,Running,Medium
2026-06-28 18:38:14.664903,Assembly Point,34.47,5.0,2.93,5.03,61.63,Running,Low
2026-06-28 18:43:14.664903,Zone-B,23.26,26.14,2.35,4.45,68.29,Warning,Low
2026-06-28 18:48:14.664903,Zone-B,29.15,41.52,3.82,7.18,82.88,Running,Medium
2026-06-28 18:53:14.664903,Zone-B,34.47,38.92,2.38,5.58,65.21,Warning,Low
2026-06-28 18:58:14.664903,Zone-C,32.56,37.52,3.83,4.66,90.22,Running,Low
2026-06-28 19:03:14.664903,Furnace Area,51.07,52.45,5.59,5.09,97.74,Running,Critical
2026-06-28 19:08:14.664903,Chemical Storage,30.88,41.71,4.71,5.54,76.98,Running,Low
2026-06-28 19:13:14.664903,Zone-A,43.96,54.52,2.45,4.56,83.31,Running,Low
2026-06-28 19:18:14.664903,Zone-C,28.75,34.64,4.19,4.65,91.6,Running,Low
2026-06-28 19:23:14.664903,Zone-B,30.45,5.0,1.32,5.43,75.21,Warning,Low
2026-06-28 19:28:14.664903,Zone-A,38.17,69.08,3.58,2.54,68.24,Running,Medium
2026-06-28 19:33:14.664903,Zone-A,37.45,34.29,8.0,6.68,84.57,Stopped,Low
2026-06-28 19:38:14.664903,Chemical Storage,42.38,59.75,3.41,5.37,75.15,Running,Low
2026-06-28 19:43:14.664903,Assembly Point,35.93,14.7,2.57,4.24,62.91,Running,Medium
2026-06-28 19:48:14.664903,Assembly Point,38.55,25.21,1.48,2.61,64.38,Running,Low
2026-06-28 19:53:14.664903,Zone-B,31.91,56.15,3.7,6.11,66.41,Running,Low
2026-06-28 19:58:14.664903,Chemical Storage,32.12,67.09,5.01,4.92,73.17,Running,Medium
2026-06-28 20:03:14.664903,Chemical Storage,35.57,40.76,3.46,3.79,67.93,Running,Low
2026-06-28 20:08:14.664903,Chemical Storage,25.42,65.47,2.44,4.78,73.8,Running,Medium
2026-06-28 20:13:14.664903,Zone-B,40.38,17.29,3.53,5.44,69.68,Warning,Low
2026-06-28 20:18:14.664903,Zone-C,29.05,32.72,7.37,5.53,69.42,Warning,Low
2026-06-28 20:23:14.664903,Chemical Storage,34.99,61.07,3.55,6.96,64.38,Running,Low
2026-06-28 20:28:14.664903,Zone-B,32.31,44.45,4.12,3.42,87.25,Running,Medium
2026-06-28 20:33:14.664903,Zone-A,51.66,68.1,3.13,5.17,88.02,Running,Medium
2026-06-28 20:38:14.664903,Zone-A,52.15,61.45,3.59,9.76,83.17,Running,High
2026-06-28 20:43:14.664903,Assembly Point,26.73,11.98,6.87,4.52,71.03,Running,Low
2026-06-28 20:48:14.664903,Zone-A,41.5,67.58,5.7,3.72,70.23,Running,Medium
2026-06-28 20:53:14.664903,Zone-C,35.62,70.34,6.49,7.4,81.95,Running,Medium
2026-06-28 20:58:14.664903,Chemical Storage,34.75,33.89,2.54,4.36,77.45,Running,Low
2026-06-28 21:03:14.664903,Chemical Storage,39.62,43.45,3.29,4.56,77.4,Running,Low
2026-06-28 21:08:14.664903,Chemical Storage,35.59,56.58,2.18,5.9,70.96,Running,Medium
2026-06-28 21:13:14.664903,Chemical Storage,42.46,52.09,3.35,6.98,75.48,Running,Low
2026-06-28 21:18:14.664903,Chemical Storage,42.14,57.8,3.57,3.71,70.54,Running,Low
2026-06-28 21:23:14.664903,Assembly Point,26.94,10.07,0.5,4.06,66.0,Running,Low
2026-06-28 21:28:14.664903,Zone-B,26.1,25.31,4.64,4.6,83.31,Stopped,Low
2026-06-28 21:33:14.664903,Zone-A,34.48,33.38,2.82,5.4,81.58,Running,Low
2026-06-28 21:38:14.664903,Zone-A,33.07,37.22,3.66,4.65,87.67,Running,Low
2026-06-28 21:43:14.664903,Zone-C,31.53,28.45,4.1,5.35,77.74,Running,Low
2026-06-28 21:48:14.664903,Zone-B,30.98,70.8,3.8,5.9,66.18,Warning,Medium
2026-06-28 21:53:14.664903,Zone-B,26.9,29.86,4.28,7.0,85.96,Warning,Low
2026-06-28 21:58:14.664903,Zone-A,41.8,50.34,2.38,7.06,79.82,Running,Low
2026-06-28 22:03:14.664903,Zone-B,38.9,41.21,3.76,4.29,80.84,Stopped,Low
2026-06-28 22:08:14.664903,Furnace Area,59.56,34.98,3.61,6.15,84.87,Running,Medium
2026-06-28 22:13:14.664903,Zone-B,38.54,28.83,4.2,9.25,67.52,Stopped,Medium
2026-06-28 22:18:14.664903,Furnace Area,49.33,28.74,6.45,6.04,76.05,Running,Low
2026-06-28 22:23:14.664903,Chemical Storage,34.92,72.49,2.37,4.31,82.15,Running,High
2026-06-28 22:28:14.664903,Zone-A,37.37,42.8,2.01,8.53,81.25,Running,Medium
2026-06-28 22:33:14.664903,Zone-B,35.35,49.28,2.66,,78.96,Running,Low
2026-06-28 22:38:14.664903,Chemical Storage,32.44,52.45,3.21,6.82,72.61,Running,Low
2026-06-28 22:43:14.664903,Furnace Area,49.55,46.18,6.42,4.76,83.99,Running,Low
2026-06-28 22:48:14.664903,Zone-C,28.26,30.17,4.84,6.49,82.12,Running,Low
2026-06-28 22:53:14.664903,Zone-B,31.78,25.21,1.83,5.14,71.58,Running,Low
2026-06-28 22:58:14.664903,Zone-A,39.17,30.85,2.69,6.46,74.06,Running,Low
2026-06-28 23:03:14.664903,Chemical Storage,37.26,49.57,2.69,5.19,83.23,Running,Low
2026-06-28 23:08:14.664903,Zone-C,34.22,47.95,2.91,4.18,86.72,Running,Low
2026-06-28 23:13:14.664903,Zone-A,35.22,26.43,2.92,5.58,74.27,Running,Low
2026-06-28 23:18:14.664903,Assembly Point,29.99,8.76,1.14,4.91,76.8,Running,Low
2026-06-28 23:23:14.664903,Assembly Point,32.25,31.09,0.84,1.73,69.09,Running,Low
2026-06-28 23:28:14.664903,Zone-B,26.41,42.21,5.32,5.58,79.68,Warning,Low
2026-06-28 23:33:14.664903,Zone-B,30.44,32.48,1.84,5.19,82.53,Warning,Low
2026-06-28 23:38:14.664903,Zone-B,33.57,37.89,0.96,2.99,76.01,Running,Low
2026-06-28 23:43:14.664903,Assembly Point,39.35,28.82,0.5,3.53,82.34,Running,Low
2026-06-28 23:48:14.664903,Furnace Area,47.39,36.48,7.02,5.61,95.83,Warning,High
2026-06-28 23:53:14.664903,Furnace Area,52.92,20.91,5.52,5.82,93.58,Running,Medium
2026-06-28 23:58:14.664903,Furnace Area,56.67,46.36,6.52,5.48,83.72,Running,Medium
2026-06-29 00:03:14.664903,Chemical Storage,30.94,66.12,1.5,5.82,76.12,Running,Low
2026-06-29 00:08:14.664903,Furnace Area,56.18,45.53,5.67,4.84,80.63,Running,Medium
2026-06-29 00:13:14.664903,Assembly Point,31.34,13.28,1.28,3.99,62.87,Running,Low
2026-06-29 00:18:14.664903,Chemical Storage,32.51,54.75,4.41,7.0,88.4,Running,Low
2026-06-29 00:23:14.664903,Zone-C,28.44,,5.38,5.01,88.36,Running,Low
2026-06-29 00:28:14.664903,Zone-A,32.62,53.55,3.68,4.51,75.53,Running,Low
2026-06-29 00:33:14.664903,Furnace Area,52.83,22.26,2.16,5.98,82.81,Running,Low
2026-06-29 00:38:14.664903,Zone-B,27.51,41.1,2.21,4.02,78.57,Warning,Low
2026-06-29 00:43:14.664903,Chemical Storage,45.63,64.95,2.48,5.0,79.54,Running,Medium
2026-06-29 00:48:14.664903,Zone-B,34.83,28.92,2.77,4.96,74.95,Warning,Medium
2026-06-29 00:53:14.664903,Zone-A,28.46,28.71,3.06,7.03,72.04,Running,Low
2026-06-29 00:58:14.664903,Zone-A,33.23,47.14,5.18,5.66,72.38,Running,Low
2026-06-29 01:03:14.664903,Chemical Storage,34.11,74.95,2.24,6.66,69.91,Running,High
2026-06-29 01:08:14.664903,Furnace Area,55.46,50.82,4.14,7.28,78.14,Running,Low
2026-06-29 01:13:14.664903,Zone-B,35.52,35.4,2.8,6.95,79.14,Running,Low
2026-06-29 01:18:14.664903,Chemical Storage,46.1,57.74,2.17,5.61,67.99,Running,Medium
2026-06-29 01:23:14.664903,Assembly Point,30.38,5.5,0.5,3.55,72.99,Running,Medium
2026-06-29 01:28:14.664903,Assembly Point,41.04,18.74,1.33,,61.87,Running,Low
2026-06-29 01:33:14.664903,Zone-C,29.85,45.55,5.26,5.51,66.02,Running,Low
2026-06-29 01:38:14.664903,Chemical Storage,32.26,54.95,1.41,2.43,83.19,Running,Low
2026-06-29 01:43:14.664903,Assembly Point,35.29,15.75,1.4,4.07,71.77,Running,Low
2026-06-29 01:48:14.664903,Zone-B,31.52,23.03,2.92,5.01,66.59,Warning,Low
2026-06-29 01:53:14.664903,Assembly Point,28.97,18.01,1.07,5.02,73.83,Running,Low
2026-06-29 01:58:14.664903,Zone-C,38.25,47.22,,4.36,77.22,Running,Medium
2026-06-29 02:03:14.664903,Zone-A,44.52,36.76,2.27,5.09,85.22,Running,Low
2026-06-29 02:08:14.664903,Zone-C,33.14,31.19,2.08,6.21,80.8,Running,Low
2026-06-29 02:13:14.664903,Zone-B,31.4,29.16,2.88,4.13,64.26,Warning,Low
2026-06-29 02:18:14.664903,Zone-C,34.91,18.74,1.6,5.6,83.22,Running,Low
2026-06-29 02:23:14.664903,Chemical Storage,36.25,81.42,4.6,5.93,67.28,Running,Critical
2026-06-29 02:28:14.664903,Zone-C,32.27,49.26,5.0,5.31,80.03,Running,Low
2026-06-29 02:33:14.664903,Furnace Area,49.36,8.45,5.91,6.7,68.72,Running,Medium
2026-06-29 02:38:14.664903,Furnace Area,47.9,17.11,5.32,7.39,84.88,Running,High
2026-06-29 02:43:14.664903,Zone-C,51.15,40.02,8.12,7.82,86.49,Running,Medium
2026-06-29 02:48:14.664903,Zone-C,36.09,15.48,3.36,5.45,76.2,Running,Low
2026-06-29 02:53:14.664903,Zone-C,39.05,28.5,3.31,4.77,65.05,Running,Low
2026-06-29 02:58:14.664903,Zone-A,41.08,34.55,2.0,5.22,83.8,Running,Low
2026-06-29 03:03:14.664903,Zone-B,38.71,26.13,5.13,6.43,73.62,Stopped,Low
2026-06-29 03:08:14.664903,Chemical Storage,32.31,62.29,1.72,5.27,70.85,Running,Medium
2026-06-29 03:13:14.664903,Furnace Area,49.74,34.21,4.69,5.22,90.81,Running,Medium
2026-06-29 03:18:14.664903,Zone-C,36.12,36.14,2.15,6.47,88.36,Running,Low
2026-06-29 03:23:14.664903,Zone-A,38.99,55.73,,6.19,78.45,Running,Low
2026-06-29 03:28:14.664903,Chemical Storage,38.28,96.75,4.42,4.9,90.71,Running,High
2026-06-29 03:33:14.664903,Zone-A,32.01,22.11,3.26,3.74,76.87,Running,Low
2026-06-29 03:38:14.664903,Zone-B,25.46,45.9,3.12,,71.98,Stopped,Low
2026-06-29 03:43:14.664903,Zone-C,27.54,77.48,7.84,7.54,86.4,Warning,High
2026-06-29 03:48:14.664903,Furnace Area,52.34,10.62,,6.72,67.46,Running,Low
2026-06-29 03:53:14.664903,Furnace Area,52.58,23.05,3.43,6.53,87.42,Running,Critical
2026-06-29 03:58:14.664903,Chemical Storage,40.81,81.05,2.98,4.31,74.68,Running,High
2026-06-29 04:03:14.664903,Zone-C,26.66,40.1,5.93,5.26,88.52,Running,Low
2026-06-29 04:08:14.664903,Chemical Storage,32.95,48.34,2.82,3.47,74.11,Running,Low
2026-06-29 04:13:14.664903,Furnace Area,51.01,35.5,6.9,5.04,86.84,Running,Low
2026-06-29 04:18:14.664903,Zone-C,39.58,51.56,2.23,5.81,83.03,Running,Medium
2026-06-29 04:23:14.664903,Zone-B,27.42,29.29,2.88,5.98,87.72,Stopped,Low
2026-06-29 04:28:14.664903,Zone-A,30.98,40.09,3.75,4.57,82.04,Running,Low
2026-06-29 04:33:14.664903,Zone-C,39.13,29.14,5.12,4.8,75.41,Running,Medium
2026-06-29 04:38:14.664903,Zone-C,36.44,79.16,8.01,5.64,74.12,Warning,High
2026-06-29 04:43:14.664903,Furnace Area,49.4,28.14,6.31,5.78,91.94,Running,Medium
2026-06-29 04:48:14.664903,Zone-C,34.4,68.09,4.42,5.29,75.7,Running,Low
2026-06-29 04:53:14.664903,Zone-C,29.6,81.46,3.37,5.69,90.97,Running,Medium
2026-06-29 04:58:14.664903,Zone-A,30.12,43.19,6.77,6.14,62.32,Running,Medium
2026-06-29 05:03:14.664903,Zone-B,40.76,37.71,1.38,3.6,86.71,Running,Low
2026-06-29 05:08:14.664903,Zone-B,40.39,47.13,4.53,6.18,64.32,Warning,Low
2026-06-29 05:13:14.664903,Chemical Storage,38.82,75.74,,5.86,68.32,Running,High
2026-06-29 05:18:14.664903,Zone-A,31.93,71.48,1.77,5.24,72.59,Running,High
2026-06-29 05:23:14.664903,Chemical Storage,45.44,62.4,3.42,6.4,71.61,Running,High
2026-06-29 05:28:14.664903,Zone-B,25.89,64.45,4.75,6.96,75.44,Warning,Low
2026-06-29 05:33:14.664903,Furnace Area,53.41,13.41,2.45,5.21,77.81,Running,Low
2026-06-29 05:38:14.664903,Zone-A,28.99,60.5,4.64,3.63,75.27,Running,Medium
2026-06-29 05:43:14.664903,Furnace Area,62.0,26.81,4.68,6.47,86.48,Running,Low
2026-06-29 05:48:14.664903,Zone-A,46.18,40.0,2.25,5.78,77.0,Running,Low
2026-06-29 05:53:14.664903,Zone-B,31.24,30.47,3.19,6.53,63.24,Warning,Low
2026-06-29 05:58:14.664903,Zone-C,34.64,58.57,3.26,5.71,91.32,Running,Medium
2026-06-29 06:03:14.664903,Zone-A,28.82,27.68,2.92,6.64,78.48,Running,Low
2026-06-29 06:08:14.664903,Zone-B,38.55,27.68,3.83,3.97,88.88,Running,Low
2026-06-29 06:13:14.664903,Furnace Area,51.75,28.96,5.89,6.23,80.37,Running,Low
2026-06-29 06:18:14.664903,Assembly Point,37.79,13.66,2.0,3.7,72.9,Running,Medium
2026-06-29 06:23:14.664903,Furnace Area,41.41,49.36,6.17,5.39,90.85,Running,Medium
2026-06-29 06:28:14.664903,Zone-B,25.64,32.35,3.29,5.84,75.75,Warning,Low
2026-06-29 06:33:14.664903,Assembly Point,30.84,21.03,1.27,1.81,59.62,Running,Low
2026-06-29 06:38:14.664903,Chemical Storage,49.27,54.12,1.76,4.51,73.85,Running,High
2026-06-29 06:43:14.664903,Furnace Area,48.1,15.64,3.82,8.6,80.09,Running,Medium
2026-06-29 06:48:14.664903,Zone-C,35.8,46.25,3.47,5.74,82.43,Running,Low
2026-06-29 06:53:14.664903,Zone-A,41.28,44.73,3.48,6.27,84.73,Running,Low
2026-06-29 06:58:14.664903,Zone-A,40.53,52.22,2.44,5.45,85.36,Running,Medium
2026-06-29 07:03:14.664903,Zone-B,37.36,22.15,2.83,5.1,69.43,Running,Low
2026-06-29 07:08:14.664903,Zone-B,37.01,76.52,1.97,5.45,69.15,Warning,Medium
2026-06-29 07:13:14.664903,Zone-C,39.61,47.87,6.97,5.08,79.27,Running,Low
2026-06-29 07:18:14.664903,Furnace Area,47.26,25.41,3.88,7.89,90.87,Running,Critical
2026-06-29 07:23:14.664903,Zone-B,28.44,53.92,1.99,5.05,71.58,Warning,Low
2026-06-29 07:28:14.664903,Zone-B,26.15,34.92,4.43,6.56,74.09,Stopped,Low
2026-06-29 07:33:14.664903,Furnace Area,54.67,44.44,4.76,6.96,80.92,Running,Low
2026-06-29 07:38:14.664903,Zone-A,38.59,41.92,6.6,6.66,76.27,Running,Low
2026-06-29 07:43:14.664903,Chemical Storage,37.97,45.63,2.12,4.38,81.92,Running,Low
2026-06-29 07:48:14.664903,Furnace Area,39.16,10.36,7.13,6.02,91.51,Stopped,Medium
2026-06-29 07:53:14.664903,Chemical Storage,36.63,99.76,2.98,6.4,80.35,Running,High
2026-06-29 07:58:14.664903,Zone-A,32.36,59.61,3.01,4.4,80.24,Running,Low
2026-06-29 08:03:14.664903,Zone-A,45.45,92.43,3.53,3.79,74.5,Running,High
2026-06-29 08:08:14.664903,Zone-A,46.7,45.17,7.23,4.53,81.48,Warning,Medium
2026-06-29 08:13:14.664903,Assembly Point,37.59,31.81,0.5,3.71,73.46,Running,Low
2026-06-29 08:18:14.664903,Zone-A,32.75,39.58,2.78,6.73,64.55,Running,Medium
2026-06-29 08:23:14.664903,Assembly Point,26.19,5.0,0.84,5.01,66.85,Running,Low
2026-06-29 08:28:14.664903,Zone-C,56.9,41.25,6.44,6.32,86.78,Running,Low
2026-06-29 08:33:14.664903,Zone-B,34.08,41.24,2.18,4.93,69.28,Running,Medium
2026-06-29 08:38:14.664903,Furnace Area,41.49,29.29,5.9,6.33,86.02,Running,High
2026-06-29 08:43:14.664903,Furnace Area,52.67,48.8,5.78,6.06,81.65,Running,Medium
2026-06-29 08:48:14.664903,Assembly Point,30.04,26.54,1.15,4.17,71.39,Running,Low
2026-06-29 08:53:14.664903,Zone-C,28.8,32.66,4.71,7.95,79.61,Running,Low
2026-06-29 08:58:14.664903,Furnace Area,44.13,19.88,3.0,7.35,72.39,Running,Medium
2026-06-29 09:03:14.664903,Zone-A,44.5,61.52,3.74,4.23,73.87,Running,High
2026-06-29 09:08:14.664903,Chemical Storage,37.86,80.75,0.5,4.97,73.79,Running,High
2026-06-29 09:13:14.664903,Zone-B,35.95,39.14,1.88,6.01,80.59,Stopped,Medium
2026-06-29 09:18:14.664903,Zone-A,38.09,,3.95,4.98,77.95,Running,Medium
2026-06-29 09:23:14.664903,Chemical Storage,45.16,84.89,2.91,5.39,96.86,Running,Critical
2026-06-29 09:28:14.664903,Zone-A,39.31,42.21,,4.73,74.22,Running,Low
2026-06-29 09:33:14.664903,Assembly Point,32.55,33.37,5.34,4.38,72.6,Running,Low
2026-06-29 09:38:14.664903,Assembly Point,27.14,15.31,4.03,4.23,67.43,Running,Low
2026-06-29 09:43:14.664903,Furnace Area,56.16,22.88,4.18,5.56,105.39,Running,High
2026-06-29 09:48:14.664903,Furnace Area,48.04,26.22,4.56,6.14,95.53,Running,Low
2026-06-29 09:53:14.664903,Zone-B,31.28,28.38,3.06,6.13,73.96,Warning,Low
2026-06-29 09:58:14.664903,Zone-A,40.38,,5.85,5.69,64.09,Running,Low
2026-06-29 10:03:14.664903,Zone-A,38.26,24.44,2.94,4.84,72.61,Running,Low
2026-06-29 10:08:14.664903,Zone-A,32.43,51.54,2.34,5.01,80.27,Running,Low
2026-06-29 10:13:14.664903,Zone-B,35.46,48.48,2.91,6.7,76.09,Warning,Low
2026-06-29 10:18:14.664903,Zone-B,20.36,48.6,1.99,4.95,76.3,Warning,Medium
2026-06-29 10:23:14.664903,Zone-C,27.5,57.36,5.53,4.24,84.33,Running,Low
2026-06-29 10:28:14.664903,Zone-A,41.27,70.56,4.4,5.49,75.62,Running,High
2026-06-29 10:33:14.664903,Furnace Area,48.78,17.37,3.56,6.51,89.73,Running,Medium
2026-06-29 10:38:14.664903,Zone-A,33.89,43.38,3.48,4.85,79.65,Running,Low
2026-06-29 10:43:14.664903,Zone-C,36.44,42.07,4.18,8.66,82.35,Running,Low
2026-06-29 10:48:14.664903,Zone-A,33.48,48.59,3.2,5.07,75.75,Running,Low
2026-06-29 10:53:14.664903,Furnace Area,50.97,27.79,6.91,6.03,88.44,Running,Medium
2026-06-29 10:58:14.664903,Zone-C,28.02,47.5,3.67,5.67,80.03,Running,Low
2026-06-29 11:03:14.664903,Zone-B,45.39,40.68,2.28,4.96,77.87,Warning,Low
2026-06-29 11:08:14.664903,Assembly Point,43.13,13.67,2.25,5.44,70.53,Running,Low
2026-06-29 11:13:14.664903,Furnace Area,44.84,73.29,6.18,5.49,80.7,Running,Medium
2026-06-29 11:18:14.664903,Assembly Point,31.6,22.58,0.51,2.04,71.74,Running,Low
2026-06-29 11:23:14.664903,Zone-A,34.07,42.16,4.36,5.93,83.58,Running,Medium
2026-06-29 11:28:14.664903,Zone-A,41.55,73.72,2.88,6.54,73.42,Running,High
2026-06-29 11:33:14.664903,Zone-B,23.79,48.54,0.5,2.82,78.69,Warning,Medium
2026-06-29 11:38:14.664903,Chemical Storage,37.74,27.62,3.65,5.25,75.68,Running,Medium
2026-06-29 11:43:14.664903,Zone-C,33.86,17.51,6.64,6.7,73.01,Running,Low
2026-06-29 11:48:14.664903,Zone-A,41.39,19.09,2.9,3.44,76.0,Running,Low
2026-06-29 11:53:14.664903,Furnace Area,45.98,18.99,6.24,6.45,91.86,Running,Critical
2026-06-29 11:58:14.664903,Furnace Area,48.41,62.27,2.89,6.39,90.16,Running,Medium
2026-06-29 12:03:14.664903,Assembly Point,20.0,14.72,3.65,3.51,62.85,Running,Low
2026-06-29 12:08:14.664903,Zone-C,37.29,37.25,4.51,7.18,89.04,Running,Low
2026-06-29 12:13:14.664903,Furnace Area,57.38,18.51,5.92,6.73,84.42,Running,Critical
2026-06-29 12:18:14.664903,Chemical Storage,33.45,78.03,1.14,6.94,83.01,Running,High
2026-06-29 12:23:14.664903,Zone-A,50.15,43.37,3.44,6.46,91.78,Running,Low
2026-06-29 12:28:14.664903,Furnace Area,46.27,25.8,4.26,4.82,102.68,Running,Medium
2026-06-29 12:33:14.664903,Assembly Point,35.08,5.86,0.5,2.7,76.58,Running,Low
2026-06-29 12:38:14.664903,Zone-A,42.05,41.32,1.28,4.88,81.65,Running,Low
2026-06-29 12:43:14.664903,Zone-B,28.74,35.56,2.16,3.26,81.2,Stopped,Low
2026-06-29 12:48:14.664903,Assembly Point,33.13,11.77,0.5,3.54,73.13,Running,Low
2026-06-29 12:53:14.664903,Zone-A,36.15,82.22,3.51,4.17,78.17,Running,High
2026-06-29 12:58:14.664903,Zone-A,44.18,54.87,2.39,5.13,72.16,Running,Low
2026-06-29 13:03:14.664903,Chemical Storage,40.27,87.81,4.23,7.95,80.74,Running,High
2026-06-29 13:08:14.664903,Zone-A,42.53,57.11,3.21,5.47,86.69,Running,Medium
2026-06-29 13:13:14.664903,Furnace Area,50.22,25.99,6.84,7.03,97.23,Running,High
2026-06-29 13:18:14.664903,Zone-C,39.57,32.9,6.02,6.03,78.17,Running,Low
2026-06-29 13:23:14.664903,Chemical Storage,37.8,53.57,4.71,5.36,73.14,Running,Low
2026-06-29 13:28:14.664903,Zone-A,48.01,57.35,1.33,5.06,82.27,Running,High
2026-06-29 13:33:14.664903,Furnace Area,52.3,17.37,5.47,6.65,91.24,Running,Low
2026-06-29 13:38:14.664903,Chemical Storage,37.43,66.92,4.63,6.12,83.84,Running,Low
2026-06-29 13:43:14.664903,Furnace Area,50.07,13.49,5.86,6.26,92.09,Running,Critical
2026-06-29 13:48:14.664903,Zone-B,36.28,19.24,4.75,4.57,76.72,Warning,Low
2026-06-29 13:53:14.664903,Chemical Storage,,67.89,3.16,4.36,70.75,Running,Low
2026-06-29 13:58:14.664903,Zone-C,60.62,57.83,,5.28,80.62,Running,Medium
2026-06-29 14:03:14.664903,Chemical Storage,34.15,44.59,4.66,3.21,68.94,Running,Low
2026-06-29 14:08:14.664903,Zone-A,41.56,55.28,2.81,6.48,88.15,Running,Medium
2026-06-29 14:13:14.664903,Assembly Point,61.71,28.65,1.81,4.86,67.11,Running,Medium
2026-06-29 14:18:14.664903,Chemical Storage,42.19,34.09,2.45,6.38,72.42,Running,Low
2026-06-29 14:23:14.664903,Zone-B,32.67,28.18,6.49,7.46,88.12,Running,Medium
2026-06-29 14:28:14.664903,Zone-B,33.59,,1.51,4.88,84.26,Stopped,Low
2026-06-29 14:33:14.664903,Zone-C,40.87,33.27,6.03,4.81,85.09,Running,Low
2026-06-29 14:38:14.664903,Zone-A,32.91,53.38,4.52,5.14,68.48,Running,Low
2026-06-29 14:43:14.664903,Assembly Point,29.92,42.41,0.5,1.28,59.88,Running,Low
2026-06-29 14:48:14.664903,Zone-C,29.1,51.41,4.56,5.88,87.47,Running,Low
2026-06-29 14:53:14.664903,Zone-A,40.05,28.86,0.93,4.77,84.52,Running,Low
2026-06-29 14:58:14.664903,Furnace Area,38.92,31.79,6.28,4.65,94.03,Running,Low
2026-06-29 15:03:14.664903,Zone-C,36.07,56.43,3.53,3.88,78.31,Running,Medium
2026-06-29 15:08:14.664903,Zone-C,42.61,57.06,2.84,6.63,84.74,Running,Low
2026-06-29 15:13:14.664903,Zone-A,32.45,75.45,2.62,4.17,81.35,Running,High
2026-06-29 15:18:14.664903,Zone-B,39.84,31.87,2.64,5.46,74.07,Warning,Low
2026-06-29 15:23:14.664903,Chemical Storage,37.08,36.07,1.33,3.66,68.7,Running,Low
2026-06-29 15:28:14.664903,Zone-C,37.32,42.67,1.72,5.58,84.23,Running,Low
2026-06-29 15:33:14.664903,Assembly Point,31.95,29.18,0.5,5.68,75.56,Running,Low
2026-06-29 15:38:14.664903,Zone-A,38.68,64.86,5.8,5.07,71.21,Running,Critical
2026-06-29 15:43:14.664903,Zone-B,25.15,29.35,1.3,4.92,66.58,Warning,Low
2026-06-29 15:48:14.664903,Furnace Area,52.09,42.67,8.83,5.86,86.86,Warning,Medium
2026-06-29 15:53:14.664903,Assembly Point,34.84,34.8,0.52,3.19,71.31,Running,Low
2026-06-29 15:58:14.664903,Zone-B,34.13,40.96,2.13,4.22,69.68,Warning,Low
2026-06-29 16:03:14.664903,Furnace Area,43.1,24.81,4.41,4.54,94.09,Running,Medium
2026-06-29 16:08:14.664903,Zone-B,25.46,26.1,3.91,7.39,61.17,Stopped,Low
2026-06-29 16:13:14.664903,Zone-B,29.92,45.19,1.96,4.95,71.35,Warning,Medium
2026-06-29 16:18:14.664903,Furnace Area,47.24,39.35,4.27,6.07,75.24,Running,Medium
2026-06-29 16:23:14.664903,Zone-B,28.05,28.47,3.59,4.22,80.76,Running,Medium
2026-06-29 16:28:14.664903,Chemical Storage,43.2,61.84,4.65,5.91,72.34,Running,Medium
2026-06-29 16:33:14.664903,Zone-B,31.03,38.34,4.33,5.26,,Stopped,Low
2026-06-29 16:38:14.664903,Zone-B,27.87,32.84,3.09,5.5,79.46,Warning,Low
